"Julianne.331.JEJ_S219_L001_R1_001_F_filt.fastq.gz"	"Julianne.536.JEJ_S211_L001_R1_001_F_filt.fastq.gz"	"Julianne.547.JEJ_S206_L001_R1_001_F_filt.fastq.gz"	"Julianne.579.JEJ_S207_L001_R1_001_F_filt.fastq.gz"	"Julianne.604.JEJ_S208_L001_R1_001_F_filt.fastq.gz"	"Julianne.719.JEJ_S218_L001_R1_001_F_filt.fastq.gz"	"Julianne.856.JEJ_S200_L001_R1_001_F_filt.fastq.gz"	"Julianne.891.JEJ_S193_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.337.JEJ_S134_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.351.JEJ_S150_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.544.JEJ_S178_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.582.JEJ_S142_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.716.JEJ_S110_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.872.JEJ_S101_L001_R1_001_F_filt.fastq.gz"	"Julianne.542.JEJ_S205_L001_R1_001_F_filt.fastq.gz"	"Julianne.661.JEJ_S212_L001_R1_001_F_filt.fastq.gz"	"Julianne.665.JEJ_S210_L001_R1_001_F_filt.fastq.gz"	"Julianne.667.JEJ_S209_L001_R1_001_F_filt.fastq.gz"	"Julianne.835.JEJ_S198_L001_R1_001_F_filt.fastq.gz"	"Julianne.882.JEJ_S199_L001_R1_001_F_filt.fastq.gz"	"Julianne.899.JEJ_S194_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.717.JEJ_S102_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.840.JEJ_S177_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.841.JEJ_S104_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.853.JEJ_S120_L001_R1_001_F_filt.fastq.gz"	"Julianne.838.JEJ_S277_L001_R1_001_F_filt.fastq.gz"	"Julianne.923.JEJ_S196_L001_R1_001_F_filt.fastq.gz"	"Julianne.924.JEJ_S197_L001_R1_001_F_filt.fastq.gz"	"Julianne.962.JEJ_S195_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.540.JEJ_S118_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.663.JEJ_S126_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.847.JEJ_S112_L001_R1_001_F_filt.fastq.gz"	"Rep1.Julianne.858.JEJ_S164_L001_R1_001_F_filt.fastq.gz"
"PWY-5838"	58.0295837016541	20.006540686634	197.256120742415	1463.42899976287	58.5983337499847	23.8491748088262	19.6162988515919	31.1092738857915	1453.6345985234	15.7052680320728	35.4080733024323	5101.52028827866	167.860711246569	13.7472841022997	0	8.46564293384301	332.223350811589	19.8393940680153	111.780006588153	222.679903516324	0	8.91449034407399	295.398122292292	1147.86579276961	202.313543814812	0	0	2142.43725502589	20.0138662755821	36.9602933642902	394.019084285011	1378.59518029982	0
"PWY-5840"	58.0595933244667	10900.6539372102	198.974541082308	1622.72976591748	58.6373159080979	23.8618062265974	19.6226634616807	31.1274564998069	1539.83097951073	15.7076627516927	35.4415077289298	10990.5766849711	168.249733647022	13.9739824534846	0	8.46737771354116	373.597870677751	19.8470720259263	112.021965719284	259.133292624161	0	8.91560596464862	296.34115241202	1161.9312393145	203.635103406706	0	0	2504.17980008582	23.243693754185	36.972091956521	397.040684178398	1411.48758549079	0
"PWY-5845"	33.6467737593681	8.03460901526625	66.2924327575846	0	33.1016607504007	0	0	0	23.7313269875235	11.8353678493447	0	0	0	0	0	5.65666973438397	57.874751120402	0	60.9220928161658	0	0	0	71.9344652028897	13.5669811162187	0	0	0	1047.75166240337	21.0939852061157	0	0	23.7068901965558	0
"PWY-5850"	0	8.03460901526625	66.2924327575846	0	29.6982094023523	0	0	0	8.48589421984265	0	0	0	0	0	0	5.65666973438397	57.874751120402	0	60.9220928161658	0	0	0	71.9344652028897	13.5669811162187	0	0	0	1047.75166240337	16.7539040914659	0	0	8.48276754483504	0
"PWY-5855"	0	1.39327819777863	17.587848129703	23.7566599546671	45.5679583930458	3.73386130121941	0	0	146.723133664406	24.7759252752051	114.54968074051	0	0	0	30.0267020275291	1.77421005597524	21.7117327522478	0	0	13.5244711831163	0	0	0	37.2099682048101	26.4955729522712	0	0	236.277978151659	12.5581402241903	37.5339128344546	269.494137669641	1.77352522596274	0
"PWY-5856"	0	1.39327819777863	17.587848129703	23.7566599546671	45.5679583930458	3.73386130121941	0	0	146.723133664406	24.7759252752051	114.54968074051	0	0	0	30.0267020275291	1.77421005597524	21.7117327522478	0	0	13.5244711831163	0	0	0	37.2099682048101	26.4955729522712	0	0	236.277978151659	12.5581402241903	37.5339128344546	269.494137669641	1.77352522596274	0
"PWY-5857"	0	1.39327819777863	17.587848129703	23.7566599546671	45.5679583930458	3.73386130121941	0	0	146.723133664406	24.7759252752051	114.54968074051	0	0	0	30.0267020275291	1.77421005597524	21.7117327522478	0	0	13.5244711831163	0	0	0	37.2099682048101	26.4955729522712	0	0	236.277978151659	12.5581402241903	37.5339128344546	269.494137669641	1.77352522596274	0
"PWY-5860"	0	5.35797088028681	44.3038344182259	0	19.8189915595548	0	0	0	5.66020854000702	0	0	0	0	0	0	3.77193393207537	38.9371859078342	0	40.7173838401591	0	0	0	48.1684436115381	9.05035638737286	0	0	0	718.583785377474	11.1753212815329	0	0	5.6578958142732	0
"PWY-5861"	38.7732447705216	13.3474007211239	132.472797739927	1176.58144965635	39.1442198490016	15.9315574371789	13.0858031783911	20.750042887308	1063.93909944988	10.4758608263939	23.668263282187	3885.56202706002	112.627151255321	9.16877997895525	0	5.64560048174856	233.678330272464	13.2336987664022	74.8663241914481	170.111609025002	0	5.94491919926223	200.559184296524	808.334627512	138.618959404255	0	0	1514.86138859502	13.3512145893265	24.6840512804333	270.802805376047	996.875511387296	0
"PWY-5862"	22.4603551945212	5.35797088028681	44.3038344182259	0	22.0928536760174	0	0	0	15.8439440443948	7.89347169484242	0	0	0	0	0	3.77193393207537	38.9371859078342	0	40.7173838401591	0	0	0	48.1684436115381	9.05035638737286	0	0	0	718.583785377474	14.0722516280823	0	0	15.8258362013713	0
"PWY-5863"	19.414178162727	9129.58833916751	67.0400355806019	685.237710962749	19.6087690573801	7.97674217313372	6.54639658009566	10.3845131698169	582.125860495816	5.24032163238129	11.855720145993	6507.93342891391	56.6653428650203	4.66066115857607	0	2.82374553077992	132.701336085262	6.62119530801982	37.6220736539644	101.653442363755	0	2.97331146640564	101.242171183775	420.913851149038	70.5731344073232	0	0	934.416243892273	7.75493040738482	12.3651135531993	137.079058078574	525.50839051691	0
"PWY-5896"	0	8.03460901526625	66.2924327575846	0	29.6982094023523	0	0	0	8.48589421984265	0	0	0	0	0	0	5.65666973438397	57.874751120402	0	60.9220928161658	0	0	0	71.9344652028897	13.5669811162187	0	0	0	1047.75166240337	16.7539040914659	0	0	8.48276754483504	0
"PWY-5897"	50.8311630582144	10707.6030321608	174.440382009871	1465.32246803275	51.3398206345205	20.890483535546	17.1723750400494	27.2412233744536	1373.97460338633	13.7465011679175	31.0306590832006	10475.800173771	147.52868497251	12.2284430857807	0	7.40957971124498	329.658962802096	17.369063191721	98.1659356005475	231.202487858458	0	7.80188941264736	260.418700439542	1032.65406658249	179.143905652515	0	0	2235.0485010434	20.341250328826	32.3740715126552	349.233521371993	1258.40021475746	0
"PWY-5898"	50.8311630582144	10707.6030321608	174.440382009871	1465.32246803275	51.3398206345205	20.890483535546	17.1723750400494	27.2412233744536	1373.97460338633	13.7465011679175	31.0306590832006	10475.800173771	147.52868497251	12.2284430857807	0	7.40957971124498	329.658962802096	17.369063191721	98.1659356005475	231.202487858458	0	7.80188941264736	260.418700439542	1032.65406658249	179.143905652515	0	0	2235.0485010434	20.341250328826	32.3740715126552	349.233521371993	1258.40021475746	0
"PWY-5899"	50.8311630582144	10707.6030321608	174.440382009871	1465.32246803275	51.3398206345205	20.890483535546	17.1723750400494	27.2412233744536	1373.97460338633	13.7465011679175	31.0306590832006	10475.800173771	147.52868497251	12.2284430857807	0	7.40957971124498	329.658962802096	17.369063191721	98.1659356005475	231.202487858458	0	7.80188941264736	260.418700439542	1032.65406658249	179.143905652515	0	0	2235.0485010434	20.341250328826	32.3740715126552	349.233521371993	1258.40021475746	0
"PWY-5910"	12930.5719712842	12694.2107267306	13147.8077399678	8534.72881244097	9531.99483949812	4213.46571546942	17297.7700812687	19029.5066134403	10999.5889830133	9043.20408893137	6570.26014984659	15522.3815203507	8480.18231995786	20788.5867481358	18804.3604341178	12228.9898237955	9712.8088117529	13184.2558859472	8259.38017205108	4183.32163105928	30678.5007757273	10076.3692161064	6550.25892214158	7223.01486545084	3963.78007655664	7465.8618524393	10222.918731016	15535.5697131466	23203.8392184104	4436.25242302166	10102.8381144326	8264.59417012932	3359.16918486488
"PWY-5913"	8004.36046330118	2912.6965093438	3959.39227853984	1747.45567727071	6375.35686330144	1736.00386824794	4885.35202352817	5287.06843518963	1747.21139163151	2169.63411020247	1973.83619369019	5939.02199229235	4777.37945273502	190.016358946511	1360.51706248187	6633.89709515685	991.934657873798	5532.50131592578	3593.26596632809	560.999715099715	12415.5584678731	3913.43920534674	2309.20870135486	2891.86205385817	1009.97746439217	2926.42401375276	4388.85621198713	1560.33669960584	80.1380961688819	2948.67545655191	1547.05600538554	2692.63747423296	2521.18181876985
"PWY-5918"	287.012904347113	4338.81108615025	60.6593812851623	902.085432568838	96.2123300416816	19.4773102705968	19.7591085615869	6.23742330800144	820.823407006702	48.7805838792448	203.175645892019	4760.83977369817	53.2145687365108	9.10857856900572	43.1541861119873	95.8167965815547	169.556814875183	43.0481539866618	66.5578652642063	182.087336502165	0	3.74433994019049	95.3139371941128	640.555422554657	43.3366071478739	45.0553369986354	0	533.987114832246	58.2737438397504	70.3022322635278	317.529549995891	451.698584350717	153.269070191877
"PWY-5920"	0	2.67942610518411	21.9986837446442	0	12.5885224877572	5.02823240771377	0	0	88.017026452393	0	0	0	0	0	12.9397081549572	2.78798089491818	20.0883955861616	0	24.5452227305537	25.832113913472	0	0	23.6222076149221	34.7087724599374	0	0	0	134.754427032376	9.15083052396011	13.9743132101517	30.0742958648311	2.82832951092596	0
"PWY-5941"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.856677251168	0	0	0	0	0	0	0	0	0	7.99058297929366	0	0	0
"PWY-5971"	0	6.69760645217302	35.6253104493951	0	56.9256584275266	63.0391760652821	0	42.4131665246682	222.811867025469	0	238.138947822069	0	0	0	34.934232052586	3.54922789213237	83.5014833820961	0	0	39.7808034430522	265.888819678441	0	0	48.0513168226071	129.048261047592	103.785873066533	0	628.94224183899	29.3959763434296	118.32008669526	197.106412361478	3.54926130279336	0
"PWY-5973"	12071.9324940332	14581.999950881	11967.0651563466	15634.7893602364	9933.21526925845	6317.68696624874	20881.9599238073	14252.3388335903	17050.4057135176	14777.9418368928	9894.75534155795	16123.4309203706	7491.12129033596	16379.3718019147	18713.7525290002	10040.8571171453	25462.4172197175	7913.1794003409	8510.12677176481	24237.6358366714	25689.1561324162	12373.6287728601	12635.5230893453	11291.3425216335	16608.3661744952	5594.04005352597	5966.68668248717	20230.8074278572	23866.8485740959	5782.72572714474	22441.4407133092	12663.4037272737	21791.1276302799
"PWY-5989"	0	4.01925550830163	21.3755769644826	0	34.2169003184655	37.9417112628821	0	25.4644256811257	133.849724611767	0	143.630928412171	0	0	0	20.9275680937068	2.1297576345729	49.7222713882748	0	0	23.5813549605393	156.144110574529	0	0	28.87033584644	77.5909610233485	62.5529127807739	0	371.264607611617	16.6780794670421	71.5157356767012	118.475133590224	2.12971044296992	0
"PWY-6071"	0	0	10.1160957286283	0	5.47613451680646	0	0	0	3.65855907978234	0	0	0	0	0	0	1.19356596465043	0	0	0	0	0	0	0	1.66389610379551	0	0	0	167.81118545008	0	0	0	1.11014270385015	0
"PWY-6107"	0	63.868623853211	0	0	0	0	0	0	9.9	0	0	0	0	0	5.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6121"	11726.8319855694	15229.5074331078	10294.9141782214	16201.0542610252	9811.92306413172	6638.81427687865	19151.413539879	13587.2041780087	17104.562155264	15189.9363238331	9966.36372810962	15821.2198155458	7303.39088513423	12903.6341821923	16183.4187853381	10704.3083485173	26031.473689884	7420.22909720492	7933.73138567814	24945.613516564	22861.3847300508	12334.5284315918	14048.1488203225	11822.2846644326	16205.796837907	5052.55155710025	5208.33008810384	18868.4167893283	21970.603361305	6921.59569886242	23799.8879003833	12958.4794871065	23597.1027976156
"PWY-6122"	11550.9276571254	15630.113991896	10490.5479199243	16756.4625353474	9658.83024474717	6638.71785310124	19491.2278275341	13778.2863035518	17606.0487665649	15221.7092642712	10074.5213817602	16302.749724051	7201.66578825377	13409.4281303957	16751.1925079625	10787.9908919973	27015.9205893297	7372.75053824346	7908.26705251184	25909.9775333772	23504.7883445	12336.8502226477	14040.857496489	11833.0420509292	16319.6737679175	5050.38161607237	5123.7771544406	19476.3459386525	22846.1677608992	6758.84542864307	24519.0343446795	13148.3730080294	23895.1449952042
"PWY-6123"	10514.8134960454	14565.6851593438	10146.5564628332	15083.2191544418	8886.59954752359	5818.10627399926	18067.9100344406	13117.2331551464	15689.4776743291	13325.7080982299	9196.34923047013	14756.9798504981	6505.34570913476	13356.2033592904	16003.1225140432	10087.8785676569	24842.0115168884	6884.78109962936	7349.97720716221	23644.1834900681	23519.455719973	11505.2687179025	12434.3773934395	10264.4068868911	14941.5529713059	4820.55019189114	4784.2218116513	17798.082886132	22025.2433943875	5717.65211219295	21149.8849785883	11796.1619844038	21878.8066816903
"PWY-6125"	12093.7445744187	15088.4704207147	12913.5631724371	16332.2070040111	9241.99094750651	6251.54876100494	21613.0482896444	18544.2213503626	16510.2030672986	13895.6299945032	10043.5250543572	17544.3141547237	8257.95838721522	20078.6795232796	20944.4184173146	12374.8286659339	27388.5843353843	9790.9908412868	8906.60926709151	25125.5839146393	24799.9638788105	13666.4174252699	12180.8821572575	10694.9162956627	6816.62413681998	6843.7220116115	6641.83781446415	19574.2075316138	29513.357999919	4920.61870212181	21477.7857284161	13085.4840688674	22655.7817255534
"PWY-6126"	20757.6800903912	16546.2201043183	18307.8584177949	17955.0745888944	17000.9137663557	7895.76772929465	25465.9440930785	27231.5866291928	18444.0597554887	16028.3457511403	11359.7565041946	21471.8135548474	13388.0967110552	26650.8701845108	24481.253927152	19450.6287447427	28828.0355878389	19492.954182276	12330.3638883806	25931.1204563284	47817.6679303195	16410.3987847912	14748.1190771511	13713.2380705933	17793.0830983788	10978.6752893024	14934.1648042842	21113.0755390002	34470.4169810241	8838.78959094982	23827.0807194402	15211.6213371402	23371.6704260603
"PWY-6147"	3920.15703311512	9136.42427554661	1037.37993297876	1760.27705895218	3222.55614978721	1667.20957203876	2575.79301725596	4688.89927467424	3275.19490974955	3412.66605076051	1582.02844282573	6269.8171159886	2427.41196624147	64.86953276891	537.853719636153	3094.58738719347	1671.30666834364	2325.70356464331	1776.22432905106	1109.7055070851	2905.4635960898	2439.18977835974	2664.97098761047	3434.03648482999	1947.42483947113	1470.67665702645	2127.45478020619	4040.06265888065	431.229130434783	2867.90271207567	3948.83757456668	2355.66856974598	1936.50912660304
"PWY-6151"	7065.88241536281	13314.1442637469	7887.14853431383	14331.1426567287	10430.942411001	5489.32205121252	12080.3104888093	17931.9262352259	13963.404160386	9845.0351665143	7367.19355217533	13003.6723768207	6836.59974992133	12312.6098505515	13500.8700220957	9791.6364792776	23444.4396583358	11820.8687861477	5996.9190046553	21829.6915789613	32972.404621282	9780.68245553163	10917.2700912205	9158.82880119494	14467.6013106577	6005.19773162925	7516.90818110213	12193.017867283	22663.3503905087	5808.45633885601	18830.624480873	10412.8852297124	17811.428620658
"PWY-6163"	5690.76378219827	9265.14028308912	2503.15066279677	2725.32172471715	6039.72170580454	1989.13408447214	2864.27823744545	2903.81031684939	4188.50433225175	4067.4909925534	2175.66247600796	7710.32255352937	3171.27548291001	114.725454004528	679.926229167238	4558.08275323696	2055.95446980314	2696.91140218805	2422.82213555373	1366.49494920558	11194.3953543535	3140.39390324986	4967.22350196406	4250.58900494118	12698.0882229296	1519.50629763172	2106.68374924575	2320.97069879621	242.423335963206	3563.52239523108	5551.85067642669	3139.03724850811	3782.59277815789
"PWY-6165"	0	0	0	0	22.2053044457785	0	0	0	5.48984202080955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6182"	0	2.32260159515906	0	0	0	0	0	0	29.9028084893579	0	10.6205479408405	0	0	0	5.09090909090909	0	0	0	0	1.61909132629647	0	0	0	2.74038461538462	0	0	0	0	0	11.2928852029681	9.82456140350877	0	0
"PWY-6185"	0	0	0	0	0	0	0	0	29.3959040115089	0	8.13464120810659	0	0	0	0	0	0	0	0	0	0	0	0	2.32084690553746	0	0	0	0	0	10.2895322939866	9.75609756097561	0	0
"PWY-621"	13388.4299068738	16656.6678670732	11202.2024786478	19321.4299080426	11297.3481434665	7568.44560326884	21907.1877237942	17363.8618402952	18274.6660437687	13331.2069961528	10853.5224705319	17749.0835928136	8534.65122312312	18558.4492948946	15831.4362962648	14379.2449111188	32048.166919984	14667.7024361127	7332.00085468769	29404.3829603886	28467.5006623942	13040.7533614702	13893.5655992849	12165.6376487843	8718.31385178247	7511.10077655035	10167.1518406692	13439.723454298	34034.9172156809	5563.5685228964	25785.4920876095	14993.4143061072	24451.2085725274
"PWY-6263"	2695.07339808482	0	686.121849778165	191.468796697827	2083.47413973236	551.29988924212	1358.19106024524	365.29696967768	276.432375089665	1891.17110196441	1058.97519525452	256.158179865673	1441.84525528354	69.8351743478584	90.7964795292583	1028.98804153035	0	778.470874357127	1040.8335085013	17.335656463823	26.7103066157642	2444.04552197835	2048.39642569715	1038.73540440859	375.1182315989	500.476110863223	270.2679074506	171.388637489107	0	150.142430182116	724.205286305839	892.274897990682	3079.47170233835
"PWY-6269"	987.562160739232	1.23303660047598	92.3371939818034	761.859359499622	1203.01234221219	400.306374786775	728.120057864316	2536.99331971038	1402.46864619313	857.148958503946	445.009517100808	222.462377188285	469.621067925054	58.4690215418336	18.5310499838407	1076.55282402154	73.9550171115014	417.168747316244	253.498145648821	1013.54928374685	2763.04842324816	945.968530526185	385.221009031554	1123.28697318148	798.723245161877	423.15546098715	343.011621312934	3565.68905277789	417.289150145813	188.547897382959	2111.20000679204	802.039157158897	541.513595515759
"PWY-6277"	11550.9276571254	15630.113991896	10490.5479199243	16756.4625353474	9658.83024474717	6638.71785310124	19491.2278275341	13778.2863035518	17606.0487665649	15221.7092642712	10074.5213817602	16302.749724051	7201.66578825377	13409.4281303957	16751.1925079625	10787.9908919973	27015.9205893297	7372.75053824346	7908.26705251184	25909.9775333772	23504.7883445	12336.8502226477	14040.857496489	11833.0420509292	16319.6737679175	5050.38161607237	5123.7771544406	19476.3459386525	22846.1677608992	6758.84542864307	24519.0343446795	13148.3730080294	23895.1449952042
"PWY-6282"	0	4.01934270577928	21.4008974840186	0	34.2244087221688	37.9664900644787	0	25.4752155096631	134.491381465022	0	144.280188601073	0	0	0	20.9879071380361	2.12977114670816	50.3095942591474	0	0	23.9854192598688	161.44101850438	0	0	28.8771678108688	77.7770338101837	62.6453446101712	0	384.989112142189	17.9924770289769	71.5040732372785	118.718222791738	2.12979165066505	0
"PWY-6317"	18111.7070860081	8338.05497141773	17015.613034085	15554.7655108073	14293.8740151122	6852.9447558549	23198.0408252049	23976.6609797461	16532.0260699162	13886.8065347946	9886.01129697967	16502.4410862139	11408.3095745189	25188.7021613816	23124.6948605617	17055.0797574339	24956.2319000481	17065.4921385996	10994.3038071554	22538.7062656862	43354.0071533872	13810.9143813487	12467.8376462598	11753.7334881118	17037.9171799447	9601.41476554324	13189.8354295006	19185.1422298201	30898.2774440915	7596.3175164115	20847.9840965406	13217.1810981064	18766.3858598379
"PWY-6338"	0	0	0	0	0	1.94588066596082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"PWY-6353"	873.662313292651	14.4767935915728	284.825886800615	693.172694780143	710.797277229141	231.683111061337	109.756237711756	139.432559614677	1410.86109683452	789.900628947415	103.782915929605	0	836.278589329399	0	116.735582092258	565.34057515547	30.594462046669	725.716200800034	0	215.002004214834	155.216524134119	366.110656649816	649.514214587364	1950.0788050341	2014.87290312505	0	29.2364132302402	1342.43605373876	0	108.375462036132	3814.51071205136	1498.54990980884	769.349230233839
"PWY-6383"	0	1260.14718420649	0	59.8712434474154	0	0	0	0	16.4901361374995	0	0	797.702126011753	0	0	0	0	49.9480288131282	0	0	2.99979502028977	0	0	0	0	0	2.49961015994135	0	1.99988162941367	0	0	3.99954176186845	0	0
"PWY-6385"	18116.8159431121	15138.1813456941	16082.2821950618	16570.5856472959	14343.2384141732	7099.77325844829	23310.2839767939	22998.0544922311	17011.8297381402	14757.4569218866	10427.6745873472	19691.3485074574	11393.2783800341	23557.7520392641	22075.9152702204	16798.2948289899	26852.1999098287	16225.3227279929	10831.760198764	24531.6526333801	40381.3896012715	14489.1220918598	13407.459554395	12251.32688357	16097.3888509399	9308.86084496429	12457.617032929	19351.2129733447	30702.0356197209	7653.4564187648	22080.2188163046	13711.9679919819	21760.8316929991
"PWY-6386"	17561.8309196812	15603.3613899292	15483.0402763308	16274.4637521451	13884.0065849199	6937.90007471972	22608.1585925393	22213.3001074222	16637.5595051827	14382.0493628957	10179.6286200626	19506.9450135445	11006.7081796432	22672.2439345369	21298.7273183152	16279.7179766945	26362.0141025055	15615.2749108904	10455.6036259287	24124.7989274371	38813.4851740658	14082.2865486976	13166.4833741966	11950.475940971	15502.5448367017	8973.16584847651	11963.3877634447	18823.5323241366	29820.984792552	7551.75906294067	21727.1615135407	13358.3510198326	21407.8468860357
"PWY-6387"	18557.2899208076	15608.1443516372	16477.1099174395	17021.10596821	14607.4288566908	7265.90612692366	23928.3263896869	23533.5799978091	17470.6804245423	15133.3968690566	10702.9890654583	20386.9555914568	11630.7053793431	24174.8719761306	22708.4338817172	17161.5129925993	27608.1576746216	16537.3087051169	11087.5973529277	25235.7383477029	41262.1229765722	14844.1520505345	13763.3200702214	12557.1833619309	16384.7791307947	9505.51333731029	12684.9194981006	19944.9010307829	31528.8522823901	7990.61373079527	22667.4929307981	14076.6700752118	22323.459763786
"PWY-6396"	79.2909128562076	7293.09107345857	498.838893149769	1266.93220703833	295.099892664048	45.6687714798336	319.815365654811	621.164527837544	1393.36410229976	39.9036047563214	700.945229738572	8750.73322646544	0	97.5781076411873	343.689286045915	0	4699.96041004367	75.3876257245454	155.622690447034	3511.0091816758	1103.34862317673	59.7625875659656	0	31.9023134022993	43.5185226866877	0	0	2910.62705932514	573.686367983939	188.284911185354	607.215365123287	0	0
"PWY-6397"	0	688.651321284502	0	31.9972185913405	0	0	0	0	8.60849088002199	0	0	431.36912021728	0	0	0	0	27.6302644453977	0	0	1.56521289729245	0	0	0	0	0	1.30434049059413	0	1.04347568585905	0	0	2.22515520447764	0	0
"PWY-6467"	3459.5	1.67	889.64	597.75	2732.01	1374.85	2221.67	1985.92	1006.96	3040.16	1307.5	713.25	2220.75	35.25	378.38	1514.96	124.31	1839.42	1705.75	65.75	220.5	2331.25	2748.99	2704.56	1197.08	1196	1714.75	595.63	6	2396.08	1927.1	2000.71	2769
"PWY-6470"	189.884391606427	8580.189503779	1303.68474009863	2926.19749516833	569.44522465757	94.6816934869846	752.783218963038	1447.91320801651	5403.97567676761	0	1528.5640139516	12581.3051086627	0	251.799021460207	1035.69099008614	0	9215.04183374462	180.401913626085	492.037229866716	7153.65683053236	2572.12611484252	149.621326932008	0	104.647115979697	0	0	0	7147.7608495158	1385.00138765135	319.755353516546	1255.82282917819	47.8307559756614	0
"PWY-6471"	15823.8649990788	9882.75489543613	15006.9727450762	15427.2279714264	12299.9483645535	6336.78748508608	21573.6046448146	21999.2042108956	15533.6992096412	13077.1662568007	9449.5210942629	16331.2633308889	10295.6729613772	22718.1788938285	21240.339891024	15371.5115525462	25556.3771306359	15379.6904452857	9835.37320257886	23236.0493426927	36505.9804052899	13237.720302799	11300.5719738706	10704.3012376952	7575.37292546746	8719.84747758494	11655.0117491549	18436.8757382106	29685.9041711304	6129.30674896276	20202.698993329	12467.5406311258	19631.8610475926
"PWY-6478"	167.874722249605	0	13.6495206894989	151.425178584141	385.753837899676	109.074684829575	102.20122598169	8.42406014663998	238.0820503704	248.015314571193	36.5646123260437	57.0448779634328	146.824329108546	0	0	76.6957345756938	26.8515668018899	78.9695100598668	52.9669260315589	0	52.7034859435496	0	124.212015198505	211.716545024846	289.971521252456	131.498364278441	39.5879891705636	0	0	87.9162779097618	877.247818273901	180.815200206775	63.0131520369434
"PWY-6507"	3588.23812867024	18.9777296299503	1200.34652333678	1149.5177462983	2954.5097080354	1558.32368571898	2554.32763879509	1623.62875216326	1620.60077287502	2839.83914363108	1146.50608541368	969.76887653133	2309.92670563449	14.4871634407999	579.002635026036	1964.28562161597	215.497799608126	2418.19023681865	1807.75155552572	100.374790427413	340.422120725693	1674.73894180079	2536.08156159122	2838.04626687752	2459.70990740605	1320.46561022306	2251.85043249775	1046.29613059931	0	2895.00102327577	3153.05080900739	1949.19636760149	902.857853601891
"PWY-6519"	0	2.16672753538564	38.6836290761181	0	62.1881571423112	68.5520772072016	0	46.3660312526476	231.440374187197	0	246.28045948522	0	0	0	37.4501039977585	3.90133150477634	77.9659356825929	0	0	36.6668688753563	213.940281899745	0	0	52.5823250773383	137.931970064657	111.03185795581	0	523.433342008155	15.0398174828696	128.863292497401	210.772651191937	3.90167107303699	0
"PWY-6545"	3826.12727491989	2515.88967886755	1092.01670095228	450.662277989241	3088.15577601129	831.827821826266	2077.99449170152	816.003016814302	575.635556662373	2765.07875714625	2259.10038630574	2493.8967671206	2189.55675366277	209.511918991366	160.939210273347	3580.69872160739	254.570295151656	951.444445228669	1558.10981713349	33.7142856974157	231.882373733751	3846.71259229331	3376.52693761182	1897.28512315893	473.008934393659	776.08414200151	436.758531662187	306.541962013901	42.6974682598692	481.671040656653	1560.28799419889	1584.61884020213	7141.73302644876
"PWY-6562"	0	0	0	0	0	0	0	0	1.97699433245819	0	87.6347106490415	0	0	0	0	0	20.460110594345	0	0	12.899169187411	0	0	0	9.98513401710325	0	0	0	0	0	17.1803271589679	0	0	0
"PWY-6572"	48.6760563380282	0	0	49.057268722467	129.544848456192	13.7910413127253	0	6.8	214.876961648496	62.0788886132473	0	0	0	0	0	0	5.30285714285714	0	0	0	51.6499282639885	0	12.0753084108261	153.177288819895	230.262430774869	24.2716108836985	19.0909090909091	0	0	0	346.139756985397	122.086001829826	0
"PWY-6588"	0	0	28.449906392243	21.2417583829464	70.6924892423396	66.9305328150583	0	0	169.692618811432	41.1422226012317	0	0	0	0	15.8638529790678	2.83926532149799	32.6320240508414	0	0	1.99579874358119	0	0	4.99675514277345	574.000430489635	312.053777902849	0	0	471.159275538842	0	0	611.56336203891	267.894681768108	0
"PWY-6590"	123.015156766361	129.992749789242	8.91301896082744	639.232409634612	58.7321501430615	19.2422429074466	14.7129531825308	5.30630922844668	724.543497329334	0	0	1998.88934896785	25.3551185745722	4.35767460067287	10.7149298955226	58.3036133532216	108.409303214947	13.8807340663929	7.43006836817277	71.560578676574	0	1.67868301221262	22.641796121855	130.751449198553	0	0	0	26.8290057416583	0	26.1841477398985	237.491133780493	6.34712416870886	0
